Год отчета,ID Студента,ФИО студента,Факультет,Курс,Статус,Год зачисления,Предмет,Оценка,ФИО преподавателя
2021,8a8c2fc6,Казаков Ярополк Якубович,Экономический факультет,2,Обучается,2020,Налоги,4,Онуфрий Валерьянович Прохоров
2021,8a8c2fc6,Казаков Ярополк Якубович,Экономический факультет,2,Обучается,2020,Финансы,4,Наталья Аскольдовна Фомина
2021,8a8c2fc6,Казаков Ярополк Якубович,Экономический факультет,2,Обучается,2020,Макроэкономика,4,Веселов Мартын Арсенович
2021,925ef956,Никита Теймуразович Субботин,Экономический факультет,2,Обучается,2020,Бухгалтерский учет,5,Суханова Милица Афанасьевна
2021,925ef956,Никита Теймуразович Субботин,Экономический факультет,2,Обучается,2020,Макроэкономика,5,Анна Олеговна Бобылева
2021,d59ceff8,Белова Нонна Вадимовна,Медицинский факультет,2,Обучается,2020,Латинский язык,5,Кудряшова Регина Архиповна
2021,d59ceff8,Белова Нонна Вадимовна,Медицинский факультет,2,Обучается,2020,Фармакология,5,Матвей Даниилович Рыбаков
2021,7b90b652,Бирюкова Феврония Кирилловна,Факультет информационных технологий,2,Обучается,2020,Алгоритмы и структуры данных,4,Алевтина Кузьминична Маркова
2021,7b90b652,Бирюкова Феврония Кирилловна,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,4,Анна Олеговна Бобылева
2021,7b90b652,Бирюкова Феврония Кирилловна,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,3,тов. Устинова Фаина Юрьевна
2021,f72e9ee7,Радислав Харлампович Харитонов,Юридический факультет,2,Обучается,2020,Уголовное право,2,Авдей Харламович Щукин
2021,f72e9ee7,Радислав Харлампович Харитонов,Юридический факультет,2,Обучается,2020,Криминалистика,3,Онуфрий Валерьянович Прохоров
2021,f72e9ee7,Радислав Харлампович Харитонов,Юридический факультет,2,Обучается,2020,Гражданское право,3,Ильина Ольга Степановна
2021,f72e9ee7,Радислав Харлампович Харитонов,Юридический факультет,2,Обучается,2020,Теория государства и права,4,Ираклий Ярославович Тимофеев
2021,2c4f18b3,Иларион Харламович Кошелев,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,4,г-жа Зайцева Олимпиада Вениаминовна
2021,2c4f18b3,Иларион Харламович Кошелев,Факультет информационных технологий,2,Обучается,2020,Алгоритмы и структуры данных,3,Ираклий Ярославович Тимофеев
2021,2c4f18b3,Иларион Харламович Кошелев,Факультет информационных технологий,2,Обучается,2020,Базы данных,3,Жуков Панкрат Федосеевич
2021,348891ea,Лукия Васильевна Данилова,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,3,Комаров Милован Иларионович
2021,348891ea,Лукия Васильевна Данилова,Факультет информационных технологий,2,Обучается,2020,Алгоритмы и структуры данных,4,Исакова Вероника Анатольевна
2021,348891ea,Лукия Васильевна Данилова,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,3,Комаров Милован Иларионович
2021,348891ea,Лукия Васильевна Данилова,Факультет информационных технологий,2,Обучается,2020,Базы данных,5,Савин Игорь Ануфриевич
2021,2fae2021,Петрова Прасковья Владимировна,Юридический факультет,2,Отчислен,2020,-,-,-
2021,3fdd6a70,Нестеров Василий Бенедиктович,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,5,Онуфрий Валерьянович Прохоров
2021,3fdd6a70,Нестеров Василий Бенедиктович,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,4,Гришина Клавдия Степановна
2021,f01a36d4,Федосеева Варвара Григорьевна,Экономический факультет,2,Обучается,2020,Финансы,4,г-жа Афанасьева Нинель Ефимовна
2021,f01a36d4,Федосеева Варвара Григорьевна,Экономический факультет,2,Обучается,2020,Макроэкономика,4,Колобова Акулина Вадимовна
2021,f01a36d4,Федосеева Варвара Григорьевна,Экономический факультет,2,Обучается,2020,Микроэкономика,4,г-жа Зайцева Олимпиада Вениаминовна
2021,ad8646d2,Веселов Савелий Артурович,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,4,Красильников Борис Афанасьевич
2021,ad8646d2,Веселов Савелий Артурович,Факультет информационных технологий,2,Обучается,2020,Базы данных,5,Красильников Борис Афанасьевич
2021,ad8646d2,Веселов Савелий Артурович,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,2,г-жа Афанасьева Нинель Ефимовна
2021,ad8646d2,Веселов Савелий Артурович,Факультет информационных технологий,2,Обучается,2020,Алгоритмы и структуры данных,3,Матвей Даниилович Рыбаков
2021,05da35db,Лучезар Ильясович Большаков,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,5,Таисия Андреевна Орлова
2021,05da35db,Лучезар Ильясович Большаков,Факультет информационных технологий,2,Обучается,2020,Алгоритмы и структуры данных,4,г-жа Афанасьева Нинель Ефимовна
2021,05da35db,Лучезар Ильясович Большаков,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,5,Наумова Нонна Макаровна
2021,05da35db,Лучезар Ильясович Большаков,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,5,Онуфрий Ерофеевич Федоров
2021,61e764bb,Степан Фокич Филатов,Юридический факультет,2,Обучается,2020,Теория государства и права,5,Матвей Даниилович Рыбаков
2021,61e764bb,Степан Фокич Филатов,Юридический факультет,2,Обучается,2020,Гражданское право,4,Гришина Клавдия Степановна
2021,61e764bb,Степан Фокич Филатов,Юридический факультет,2,Обучается,2020,Криминалистика,5,Яков Феликсович Буров
2021,61e764bb,Степан Фокич Филатов,Юридический факультет,2,Обучается,2020,Уголовное право,5,Яков Феликсович Буров
2021,cc702739,Александров Варлаам Ярославович,Медицинский факультет,2,Обучается,2020,Биохимия,5,Никонова Надежда Ильинична
2021,cc702739,Александров Варлаам Ярославович,Медицинский факультет,2,Обучается,2020,Анатомия,5,Савин Игорь Ануфриевич
2021,cc702739,Александров Варлаам Ярославович,Медицинский факультет,2,Обучается,2020,Хирургия,5,Савин Игорь Ануфриевич
2021,b1dc3e01,Евфросиния Федоровна Овчинникова,Медицинский факультет,2,Обучается,2020,Латинский язык,5,Наталья Аскольдовна Фомина
2021,b1dc3e01,Евфросиния Федоровна Овчинникова,Медицинский факультет,2,Обучается,2020,Биохимия,5,Наталья Владиславовна Соловьева
2021,b1dc3e01,Евфросиния Федоровна Овчинникова,Медицинский факультет,2,Обучается,2020,Анатомия,2,Анна Олеговна Бобылева
2021,4d6f5e86,Иосиф Адрианович Котов,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,4,Николаева Нина Евгеньевна
2021,4d6f5e86,Иосиф Адрианович Котов,Факультет информационных технологий,2,Обучается,2020,Алгоритмы и структуры данных,4,Кудряшова Регина Архиповна
2021,3d88eba8,Белова Жанна Наумовна,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,4,Онуфрий Ерофеевич Федоров
2021,3d88eba8,Белова Жанна Наумовна,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,5,Кудряшова Регина Архиповна
2021,3d88eba8,Белова Жанна Наумовна,Факультет информационных технологий,2,Обучается,2020,Базы данных,5,Анна Олеговна Бобылева
2021,3d88eba8,Белова Жанна Наумовна,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,5,Николаева Нина Евгеньевна
2021,3d88eba8,Белова Жанна Наумовна,Факультет информационных технологий,2,Обучается,2020,Алгоритмы и структуры данных,4,Алевтина Кузьминична Маркова
2021,e92dfdb8,Тамара Вячеславовна Зимина,Юридический факультет,2,Обучается,2020,Теория государства и права,3,Вячеслав Арсенович Меркушев
2021,e92dfdb8,Тамара Вячеславовна Зимина,Юридический факультет,2,Обучается,2020,Уголовное право,4,Фока Юльевич Брагин
2021,e92dfdb8,Тамара Вячеславовна Зимина,Юридический факультет,2,Обучается,2020,Криминалистика,3,Гришин Валентин Александрович
2021,e92dfdb8,Тамара Вячеславовна Зимина,Юридический факультет,2,Обучается,2020,Гражданское право,5,Наталья Владиславовна Соловьева
2021,c4a8f71d,Уваров Кондратий Анатольевич,Факультет информационных технологий,2,Обучается,2020,Базы данных,3,Кулагин Пахом Валентинович
2021,c4a8f71d,Уваров Кондратий Анатольевич,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,5,Никонова Надежда Ильинична
2021,c4a8f71d,Уваров Кондратий Анатольевич,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,5,Никонова Надежда Ильинична
2021,d6798d08,Гурий Давыдович Соколов,Экономический факультет,2,Обучается,2020,Налоги,5,Веселов Мартын Арсенович
2021,d6798d08,Гурий Давыдович Соколов,Экономический факультет,2,Обучается,2020,Макроэкономика,2,Наталья Аскольдовна Фомина
2021,d6798d08,Гурий Давыдович Соколов,Экономический факультет,2,Обучается,2020,Финансы,3,Кудряшова Регина Архиповна
2021,6efb26e5,Владимир Ярославович Носов,Медицинский факультет,2,Обучается,2020,Биохимия,5,Вероника Геннадьевна Корнилова
2021,6efb26e5,Владимир Ярославович Носов,Медицинский факультет,2,Обучается,2020,Анатомия,5,Веселов Мартын Арсенович
2021,6efb26e5,Владимир Ярославович Носов,Медицинский факультет,2,Обучается,2020,Хирургия,4,Князева Агата Ильинична
2021,dea6c040,Костина Дарья Архиповна,Экономический факультет,2,Обучается,2020,Финансы,3,Богдан Юльевич Панов
2021,dea6c040,Костина Дарья Архиповна,Экономический факультет,2,Обучается,2020,Налоги,4,Наталья Аскольдовна Фомина
2021,dea6c040,Костина Дарья Архиповна,Экономический факультет,2,Обучается,2020,Бухгалтерский учет,5,г-жа Афанасьева Нинель Ефимовна
2021,dea6c040,Костина Дарья Архиповна,Экономический факультет,2,Обучается,2020,Макроэкономика,3,Гришин Валентин Александрович
2021,98dc20f7,Анастасия Богдановна Князева,Экономический факультет,2,Обучается,2020,Финансы,5,Алла Филипповна Александрова
2021,98dc20f7,Анастасия Богдановна Князева,Экономический факультет,2,Обучается,2020,Макроэкономика,5,Онуфрий Ерофеевич Федоров
2021,98dc20f7,Анастасия Богдановна Князева,Экономический факультет,2,Обучается,2020,Бухгалтерский учет,5,Наумова Нонна Макаровна
2021,a494cdc5,Емельян Витальевич Наумов,Юридический факультет,2,Обучается,2020,Гражданское право,5,Авдей Харламович Щукин
2021,a494cdc5,Емельян Витальевич Наумов,Юридический факультет,2,Обучается,2020,Уголовное право,2,Авдей Харламович Щукин
2021,a494cdc5,Емельян Витальевич Наумов,Юридический факультет,2,Обучается,2020,Теория государства и права,5,Вячеслав Арсенович Меркушев
2021,35ca9117,Алла Матвеевна Артемьева,Медицинский факультет,2,Отчислен,2020,-,-,-
2021,379e9397,Рыбаков Петр Феликсович,Экономический факультет,2,Обучается,2020,Макроэкономика,2,Онуфрий Ерофеевич Федоров
2021,379e9397,Рыбаков Петр Феликсович,Экономический факультет,2,Обучается,2020,Финансы,2,Алла Филипповна Александрова
2021,379e9397,Рыбаков Петр Феликсович,Экономический факультет,2,Обучается,2020,Микроэкономика,5,Жуков Панкрат Федосеевич
2021,379e9397,Рыбаков Петр Феликсович,Экономический факультет,2,Обучается,2020,Бухгалтерский учет,5,Вячеслав Арсенович Меркушев
2021,379e9397,Рыбаков Петр Феликсович,Экономический факультет,2,Обучается,2020,Налоги,5,Комаров Милован Иларионович
2021,065421e9,Надежда Васильевна Котова,Экономический факультет,2,Обучается,2020,Бухгалтерский учет,4,Богдан Юльевич Панов
2021,065421e9,Надежда Васильевна Котова,Экономический факультет,2,Обучается,2020,Финансы,5,Жанна Богдановна Маслова
2021,065421e9,Надежда Васильевна Котова,Экономический факультет,2,Обучается,2020,Макроэкономика,4,г-жа Афанасьева Нинель Ефимовна
2021,065421e9,Надежда Васильевна Котова,Экономический факультет,2,Обучается,2020,Микроэкономика,5,Матвей Даниилович Рыбаков
2021,8bcb387a,Октябрина Анатольевна Кулагина,Экономический факультет,2,Обучается,2020,Микроэкономика,5,Устин Изотович Степанов
2021,8bcb387a,Октябрина Анатольевна Кулагина,Экономический факультет,2,Обучается,2020,Финансы,3,Князева Агата Ильинична
2021,8bcb387a,Октябрина Анатольевна Кулагина,Экономический факультет,2,Обучается,2020,Макроэкономика,4,Николаева Нина Евгеньевна
2021,8bcb387a,Октябрина Анатольевна Кулагина,Экономический факультет,2,Обучается,2020,Налоги,3,Кудряшова Регина Архиповна
2021,8bcb387a,Октябрина Анатольевна Кулагина,Экономический факультет,2,Обучается,2020,Бухгалтерский учет,3,Онуфрий Ерофеевич Федоров
2021,1cbffdba,Терентий Валерианович Игнатов,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,5,Аникита Трифонович Муравьев
2021,1cbffdba,Терентий Валерианович Игнатов,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,5,Фока Юльевич Брагин
2021,1cbffdba,Терентий Валерианович Игнатов,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,5,г-жа Зайцева Олимпиада Вениаминовна
2021,02a721b8,Милован Всеволодович Беляков,Медицинский факультет,2,Обучается,2020,Биохимия,5,Кудряшова Регина Архиповна
2021,02a721b8,Милован Всеволодович Беляков,Медицинский факультет,2,Обучается,2020,Фармакология,3,Колобова Акулина Вадимовна
2021,02a721b8,Милован Всеволодович Беляков,Медицинский факультет,2,Обучается,2020,Анатомия,2,Вячеслав Арсенович Меркушев
2021,02a721b8,Милован Всеволодович Беляков,Медицинский факультет,2,Обучается,2020,Латинский язык,5,Комаров Милован Иларионович
2021,02a721b8,Милован Всеволодович Беляков,Медицинский факультет,2,Обучается,2020,Хирургия,5,Онуфрий Ерофеевич Федоров
2021,c63176fe,Маркова Октябрина Кирилловна,Экономический факультет,2,Отчислен,2020,-,-,-
2021,a10f3e8a,Лавр Эдгарович Ширяев,Факультет информационных технологий,2,Обучается,2020,Алгоритмы и структуры данных,5,Аникита Трифонович Муравьев
2021,a10f3e8a,Лавр Эдгарович Ширяев,Факультет информационных технологий,2,Обучается,2020,Базы данных,5,Ульяна Геннадиевна Ильина
2021,a10f3e8a,Лавр Эдгарович Ширяев,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,4,Онуфрий Валерьянович Прохоров
2021,a10f3e8a,Лавр Эдгарович Ширяев,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,5,Николаева Нина Евгеньевна
2021,a10f3e8a,Лавр Эдгарович Ширяев,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,2,Яков Феликсович Буров
2021,2c8464df,Шаров Венедикт Иосифович,Медицинский факультет,2,Обучается,2020,Хирургия,4,Ульяна Геннадиевна Ильина
2021,2c8464df,Шаров Венедикт Иосифович,Медицинский факультет,2,Обучается,2020,Фармакология,5,Савин Игорь Ануфриевич
2021,bfcad749,Клавдий Виленович Ширяев,Медицинский факультет,2,Обучается,2020,Латинский язык,4,Аникита Трифонович Муравьев
2021,bfcad749,Клавдий Виленович Ширяев,Медицинский факультет,2,Обучается,2020,Анатомия,5,Ильина Ольга Степановна
2021,bfcad749,Клавдий Виленович Ширяев,Медицинский факультет,2,Обучается,2020,Фармакология,2,Богдан Юльевич Панов
2021,bfcad749,Клавдий Виленович Ширяев,Медицинский факультет,2,Обучается,2020,Биохимия,5,Наумова Нонна Макаровна
2021,f521cc6a,Митофан Данилович Субботин,Медицинский факультет,2,Обучается,2020,Фармакология,5,Жанна Богдановна Маслова
2021,f521cc6a,Митофан Данилович Субботин,Медицинский факультет,2,Обучается,2020,Анатомия,4,Алевтина Кузьминична Маркова
2021,f521cc6a,Митофан Данилович Субботин,Медицинский факультет,2,Обучается,2020,Латинский язык,2,Анна Олеговна Бобылева
2021,80d28f38,Андроник Артурович Кудряшов,Экономический факультет,2,В академе,2020,-,-,-
2021,2e1c8bd9,Зоя Кузьминична Самойлова,Юридический факультет,2,Отчислен,2020,-,-,-
2021,b91a499c,Смирнова Галина Наумовна,Медицинский факультет,2,Обучается,2020,Хирургия,3,Аникита Трифонович Муравьев
2021,b91a499c,Смирнова Галина Наумовна,Медицинский факультет,2,Обучается,2020,Анатомия,3,Алевтина Кузьминична Маркова
2021,244bc125,Ирина Борисовна Исакова,Экономический факультет,2,Обучается,2020,Микроэкономика,4,Исакова Вероника Анатольевна
2021,244bc125,Ирина Борисовна Исакова,Экономический факультет,2,Обучается,2020,Бухгалтерский учет,3,Матвей Даниилович Рыбаков
2021,244bc125,Ирина Борисовна Исакова,Экономический факультет,2,Обучается,2020,Финансы,2,Алла Филипповна Александрова
2021,244bc125,Ирина Борисовна Исакова,Экономический факультет,2,Обучается,2020,Налоги,5,Матвей Даниилович Рыбаков
2021,244bc125,Ирина Борисовна Исакова,Экономический факультет,2,Обучается,2020,Макроэкономика,5,Гришин Валентин Александрович
2021,24a56b96,Власов Максим Евсеевич,Медицинский факультет,2,Обучается,2020,Хирургия,2,Онуфрий Валерьянович Прохоров
2021,24a56b96,Власов Максим Евсеевич,Медицинский факультет,2,Обучается,2020,Фармакология,5,Жанна Богдановна Маслова
2021,f3009d5b,Сергеева Агафья Романовна,Юридический факультет,2,Отчислен,2020,-,-,-
2021,8dc3c595,Вениамин Тихонович Брагин,Медицинский факультет,2,Обучается,2020,Фармакология,2,Жанна Богдановна Маслова
2021,8dc3c595,Вениамин Тихонович Брагин,Медицинский факультет,2,Обучается,2020,Биохимия,3,Фадей Витальевич Тарасов
2021,8dc3c595,Вениамин Тихонович Брагин,Медицинский факультет,2,Обучается,2020,Латинский язык,3,Красильников Борис Афанасьевич
2021,bfca0e0c,Януарий Ефремович Комиссаров,Медицинский факультет,2,Обучается,2020,Латинский язык,4,Алевтина Кузьминична Маркова
2021,bfca0e0c,Януарий Ефремович Комиссаров,Медицинский факультет,2,Обучается,2020,Фармакология,2,Аникита Трифонович Муравьев
2021,91cfd801,Елисеев Ипатий Аксёнович,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,5,Ульяна Геннадиевна Ильина
2021,91cfd801,Елисеев Ипатий Аксёнович,Факультет информационных технологий,2,Обучается,2020,Базы данных,4,Красильников Борис Афанасьевич
2021,91cfd801,Елисеев Ипатий Аксёнович,Факультет информационных технологий,2,Обучается,2020,Алгоритмы и структуры данных,4,Комаров Милован Иларионович
2021,91cfd801,Елисеев Ипатий Аксёнович,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,4,Фадей Витальевич Тарасов
2021,91cfd801,Елисеев Ипатий Аксёнович,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,4,Наталья Аскольдовна Фомина
2021,c08d8113,Авксентий Ермолаевич Прохоров,Экономический факультет,2,Обучается,2020,Финансы,5,Исакова Вероника Анатольевна
2021,c08d8113,Авксентий Ермолаевич Прохоров,Экономический факультет,2,Обучается,2020,Бухгалтерский учет,2,Суханова Милица Афанасьевна
2021,5abe1c4b,Нина Никифоровна Коновалова,Юридический факультет,2,Обучается,2020,Гражданское право,3,Ираклий Ярославович Тимофеев
2021,5abe1c4b,Нина Никифоровна Коновалова,Юридический факультет,2,Обучается,2020,Криминалистика,5,Ильина Ольга Степановна
2021,5abe1c4b,Нина Никифоровна Коновалова,Юридический факультет,2,Обучается,2020,Уголовное право,4,Николаева Нина Евгеньевна
2021,c3b099d3,Ираклий Венедиктович Новиков,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,5,г-жа Афанасьева Нинель Ефимовна
2021,c3b099d3,Ираклий Венедиктович Новиков,Факультет информационных технологий,2,Обучается,2020,Базы данных,4,Жанна Богдановна Маслова
2021,54a6e08c,Громов Будимир Харлампович,Юридический факультет,2,Обучается,2020,Криминалистика,5,Ильина Ольга Степановна
2021,54a6e08c,Громов Будимир Харлампович,Юридический факультет,2,Обучается,2020,Теория государства и права,3,Матвей Даниилович Рыбаков
2021,54a6e08c,Громов Будимир Харлампович,Юридический факультет,2,Обучается,2020,Гражданское право,4,Красильников Борис Афанасьевич
2021,54a6e08c,Громов Будимир Харлампович,Юридический факультет,2,Обучается,2020,Уголовное право,5,Исакова Вероника Анатольевна
2021,77689280,Карпова Евдокия Валентиновна,Юридический факультет,2,Обучается,2020,Теория государства и права,4,Ярослав Харитонович Максимов
2021,77689280,Карпова Евдокия Валентиновна,Юридический факультет,2,Обучается,2020,Криминалистика,5,Анна Олеговна Бобылева
2021,0ede42ba,Кузьмин Изот Дмитриевич,Медицинский факультет,2,Отчислен,2020,-,-,-
2021,df602d11,Селиверстов Моисей Тимурович,Медицинский факультет,2,Обучается,2020,Биохимия,4,Никонова Надежда Ильинична
2021,df602d11,Селиверстов Моисей Тимурович,Медицинский факультет,2,Обучается,2020,Фармакология,4,Красильников Борис Афанасьевич
2021,df602d11,Селиверстов Моисей Тимурович,Медицинский факультет,2,Обучается,2020,Анатомия,4,Кулагин Пахом Валентинович
2021,df602d11,Селиверстов Моисей Тимурович,Медицинский факультет,2,Обучается,2020,Хирургия,4,Матвей Даниилович Рыбаков
2021,5c1370b7,Ефрем Артёмович Бобылев,Медицинский факультет,2,Обучается,2020,Анатомия,5,Устин Изотович Степанов
2021,5c1370b7,Ефрем Артёмович Бобылев,Медицинский факультет,2,Обучается,2020,Биохимия,4,Авдей Харламович Щукин
2021,5c1370b7,Ефрем Артёмович Бобылев,Медицинский факультет,2,Обучается,2020,Фармакология,4,Онуфрий Ерофеевич Федоров
2021,56bb8c89,Данилова Зоя Тарасовна,Экономический факультет,2,Обучается,2020,Налоги,4,Савин Игорь Ануфриевич
2021,56bb8c89,Данилова Зоя Тарасовна,Экономический факультет,2,Обучается,2020,Финансы,4,Наумова Нонна Макаровна
2021,583c8b09,Панкратий Вячеславович Филатов,Экономический факультет,2,Обучается,2020,Макроэкономика,3,Сигизмунд Филиппович Устинов
2021,583c8b09,Панкратий Вячеславович Филатов,Экономический факультет,2,Обучается,2020,Финансы,5,Жанна Богдановна Маслова
2021,583c8b09,Панкратий Вячеславович Филатов,Экономический факультет,2,Обучается,2020,Бухгалтерский учет,4,Наталья Аскольдовна Фомина
2021,583c8b09,Панкратий Вячеславович Филатов,Экономический факультет,2,Обучается,2020,Микроэкономика,5,г-жа Афанасьева Нинель Ефимовна
2021,583c8b09,Панкратий Вячеславович Филатов,Экономический факультет,2,Обучается,2020,Налоги,4,Веселов Мартын Арсенович
2021,921c7941,Анна Георгиевна Стрелкова,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,4,Авдей Харламович Щукин
2021,921c7941,Анна Георгиевна Стрелкова,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,5,г-жа Зайцева Олимпиада Вениаминовна
2021,921c7941,Анна Георгиевна Стрелкова,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,4,Гришин Валентин Александрович
2021,c578e398,Евгений Борисович Фадеев,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,4,Алла Филипповна Александрова
2021,c578e398,Евгений Борисович Фадеев,Факультет информационных технологий,2,Обучается,2020,Архитектура ЭВМ,2,Жуков Панкрат Федосеевич
2021,c578e398,Евгений Борисович Фадеев,Факультет информационных технологий,2,Обучается,2020,Базы данных,3,Анна Олеговна Бобылева
2021,c578e398,Евгений Борисович Фадеев,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,4,Вячеслав Арсенович Меркушев
2021,b0750666,Шестаков Силантий Валерьянович,Факультет информационных технологий,2,Обучается,2020,Разработка на Go,4,Таисия Андреевна Орлова
2021,b0750666,Шестаков Силантий Валерьянович,Факультет информационных технологий,2,Обучается,2020,Базы данных,5,Анна Олеговна Бобылева
2021,b0750666,Шестаков Силантий Валерьянович,Факультет информационных технологий,2,Обучается,2020,Машинное обучение,5,Наумова Нонна Макаровна
2021,fc5b6aad,Ковалев Мартын Ефстафьевич,Юридический факультет,2,Обучается,2020,Гражданское право,4,г-жа Афанасьева Нинель Ефимовна
2021,fc5b6aad,Ковалев Мартын Ефстафьевич,Юридический факультет,2,Обучается,2020,Криминалистика,5,Жуков Панкрат Федосеевич
2021,2f15c586,Всеслав Фёдорович Жуков,Медицинский факультет,2,Обучается,2020,Анатомия,3,тов. Устинова Фаина Юрьевна
2021,2f15c586,Всеслав Фёдорович Жуков,Медицинский факультет,2,Обучается,2020,Хирургия,4,г-жа Молчанова Валентина Тарасовна
2021,2f15c586,Всеслав Фёдорович Жуков,Медицинский факультет,2,Обучается,2020,Фармакология,5,г-жа Афанасьева Нинель Ефимовна
2021,2f15c586,Всеслав Фёдорович Жуков,Медицинский факультет,2,Обучается,2020,Биохимия,5,Фадей Витальевич Тарасов
2021,5852f652,Карп Зиновьевич Николаев,Юридический факультет,2,Обучается,2020,Криминалистика,5,Матвей Даниилович Рыбаков
2021,5852f652,Карп Зиновьевич Николаев,Юридический факультет,2,Обучается,2020,Уголовное право,4,Комаров Милован Иларионович
2021,8f28de9a,Филиппова Жанна Романовна,Факультет информационных технологий,2,В академе,2020,-,-,-
2021,dd1d9523,Щукин Юлиан Гавриилович,Медицинский факультет,2,Обучается,2020,Биохимия,2,Гришин Валентин Александрович
2021,dd1d9523,Щукин Юлиан Гавриилович,Медицинский факультет,2,Обучается,2020,Анатомия,2,г-жа Зайцева Олимпиада Вениаминовна
2021,dd1d9523,Щукин Юлиан Гавриилович,Медицинский факультет,2,Обучается,2020,Фармакология,4,Суханова Милица Афанасьевна
2021,7a118ecc,Людмила Макаровна Цветкова,Юридический факультет,2,Обучается,2020,Уголовное право,4,Суханова Милица Афанасьевна
2021,7a118ecc,Людмила Макаровна Цветкова,Юридический факультет,2,Обучается,2020,Теория государства и права,4,Яков Феликсович Буров
2021,7a118ecc,Людмила Макаровна Цветкова,Юридический факультет,2,Обучается,2020,Гражданское право,3,Колобова Акулина Вадимовна
2021,b0f92229,София Сергеевна Мухина,Юридический факультет,2,Обучается,2020,Теория государства и права,4,Жуков Панкрат Федосеевич
2021,b0f92229,София Сергеевна Мухина,Юридический факультет,2,Обучается,2020,Криминалистика,5,Жанна Богдановна Маслова
2021,b0f92229,София Сергеевна Мухина,Юридический факультет,2,Обучается,2020,Уголовное право,4,Гришина Клавдия Степановна
2021,b0f92229,София Сергеевна Мухина,Юридический факультет,2,Обучается,2020,Гражданское право,3,Онуфрий Валерьянович Прохоров
2021,4a183eec,Семенов Милан Трифонович,Юридический факультет,2,Обучается,2020,Гражданское право,3,Устин Изотович Степанов
2021,4a183eec,Семенов Милан Трифонович,Юридический факультет,2,Обучается,2020,Теория государства и права,3,г-жа Зайцева Олимпиада Вениаминовна
2021,4a183eec,Семенов Милан Трифонович,Юридический факультет,2,Обучается,2020,Криминалистика,3,Богдан Юльевич Панов
2021,4df13ba5,Логинова Светлана Сергеевна,Юридический факультет,2,Обучается,2020,Уголовное право,2,Никонова Надежда Ильинична
2021,4df13ba5,Логинова Светлана Сергеевна,Юридический факультет,2,Обучается,2020,Криминалистика,3,Яков Феликсович Буров
2021,4df13ba5,Логинова Светлана Сергеевна,Юридический факультет,2,Обучается,2020,Теория государства и права,4,Онуфрий Валерьянович Прохоров
2021,142087df,Тамара Станиславовна Матвеева,Медицинский факультет,2,Обучается,2020,Латинский язык,2,Вероника Геннадьевна Корнилова
2021,142087df,Тамара Станиславовна Матвеева,Медицинский факультет,2,Обучается,2020,Фармакология,5,Гришин Валентин Александрович
2021,9ff43250,Евпраксия Семеновна Филатова,Экономический факультет,2,Обучается,2020,Макроэкономика,3,Фадей Витальевич Тарасов
2021,9ff43250,Евпраксия Семеновна Филатова,Экономический факультет,2,Обучается,2020,Финансы,5,Ульяна Геннадиевна Ильина
2021,9ff43250,Евпраксия Семеновна Филатова,Экономический факультет,2,Обучается,2020,Бухгалтерский учет,4,Суханова Милица Афанасьевна
2021,9ff43250,Евпраксия Семеновна Филатова,Экономический факультет,2,Обучается,2020,Налоги,4,Наталья Владиславовна Соловьева
2021,9ff43250,Евпраксия Семеновна Филатова,Экономический факультет,2,Обучается,2020,Микроэкономика,3,Ильина Ольга Степановна
2021,01c7fcde,Максимильян Филатович Котов,Экономический факультет,2,Обучается,2020,Финансы,3,Фока Юльевич Брагин
