Год отчета,ID Студента,ФИО студента,Факультет,Курс,Статус,Год зачисления,Предмет,Оценка,ФИО преподавателя
2018,dca0556e,Василиса Филипповна Тихонова,Юридический факультет,3,Обучается,2016,Теория государства и права,3,Изот Алексеевич Федоров
2018,dca0556e,Василиса Филипповна Тихонова,Юридический факультет,3,Обучается,2016,Гражданское право,4,Оксана Анатольевна Назарова
2018,dca0556e,Василиса Филипповна Тихонова,Юридический факультет,3,Обучается,2016,Уголовное право,5,Шашкова Тамара Вадимовна
2018,dca0556e,Василиса Филипповна Тихонова,Юридический факультет,3,Обучается,2016,Криминалистика,3,Анисимова Марина Владиславовна
2018,6d685a91,Ситников Август Георгиевич,Юридический факультет,3,Обучается,2016,Криминалистика,2,Никифоров Герман Валерьевич
2018,6d685a91,Ситников Август Георгиевич,Юридический факультет,3,Обучается,2016,Гражданское право,3,Анисимова Марина Владиславовна
2018,6d685a91,Ситников Август Георгиевич,Юридический факультет,3,Обучается,2016,Теория государства и права,3,Борисова Таисия Юрьевна
2018,6d685a91,Ситников Август Георгиевич,Юридический факультет,3,Обучается,2016,Уголовное право,5,Ия Валентиновна Кулагина
2018,fcd57eb4,Журавлева Прасковья Федоровна,Юридический факультет,3,Обучается,2016,Уголовное право,5,Козлов Кондратий Артёмович
2018,fcd57eb4,Журавлева Прасковья Федоровна,Юридический факультет,3,Обучается,2016,Теория государства и права,5,Анисимова Марина Владиславовна
2018,fcd57eb4,Журавлева Прасковья Федоровна,Юридический факультет,3,Обучается,2016,Криминалистика,4,Ульяна Станиславовна Белякова
2018,fcd57eb4,Журавлева Прасковья Федоровна,Юридический факультет,3,Обучается,2016,Гражданское право,4,Татьяна Евгеньевна Фролова
2018,ead6686e,Севастьян Федосьевич Блохин,Медицинский факультет,3,Обучается,2016,Латинский язык,5,Козлов Кондратий Артёмович
2018,ead6686e,Севастьян Федосьевич Блохин,Медицинский факультет,3,Обучается,2016,Хирургия,4,Изот Алексеевич Федоров
2018,ead6686e,Севастьян Федосьевич Блохин,Медицинский факультет,3,Обучается,2016,Фармакология,4,Калашников Авксентий Бориславович
2018,db3c78d0,Влас Филимонович Копылов,Юридический факультет,3,Обучается,2016,Теория государства и права,3,Игнатова Василиса Семеновна
2018,db3c78d0,Влас Филимонович Копылов,Юридический факультет,3,Обучается,2016,Криминалистика,5,Нестор Устинович Ермаков
2018,db3c78d0,Влас Филимонович Копылов,Юридический факультет,3,Обучается,2016,Уголовное право,5,Авксентий Вилорович Киселев
2018,be67d136,г-жа Лыткина Светлана Тимуровна,Экономический факультет,3,Обучается,2016,Налоги,4,Игнатова Василиса Семеновна
2018,be67d136,г-жа Лыткина Светлана Тимуровна,Экономический факультет,3,Обучается,2016,Микроэкономика,2,Галактион Эдуардович Маслов
2018,be67d136,г-жа Лыткина Светлана Тимуровна,Экономический факультет,3,Обучается,2016,Макроэкономика,4,Федосеев Конон Борисович
2018,cd81c468,Стрелкова Анжелика Архиповна,Факультет информационных технологий,2,Обучается,2016,Машинное обучение,5,Полина Сергеевна Капустина
2018,cd81c468,Стрелкова Анжелика Архиповна,Факультет информационных технологий,2,Обучается,2016,Базы данных,4,Козлов Кондратий Артёмович
2018,cd81c468,Стрелкова Анжелика Архиповна,Факультет информационных технологий,2,Обучается,2016,Архитектура ЭВМ,5,Шашкова Тамара Вадимовна
2018,282d8c0b,Кирилл Борисович Веселов,Факультет информационных технологий,3,Обучается,2016,Алгоритмы и структуры данных,4,Татьяна Евгеньевна Фролова
2018,282d8c0b,Кирилл Борисович Веселов,Факультет информационных технологий,3,Обучается,2016,Машинное обучение,5,Чернов Виталий Ярославович
2018,f069f005,Яковлев Аполлинарий Валерьянович,Экономический факультет,3,Обучается,2016,Налоги,4,Носков Азарий Эдгарович
2018,f069f005,Яковлев Аполлинарий Валерьянович,Экономический факультет,3,Обучается,2016,Макроэкономика,5,Юрий Изотович Щербаков
2018,f069f005,Яковлев Аполлинарий Валерьянович,Экономический факультет,3,Обучается,2016,Бухгалтерский учет,5,Козлов Кондратий Артёмович
2018,a44aee38,Попов Ермил Зиновьевич,Факультет информационных технологий,3,Обучается,2016,Машинное обучение,3,Борисова Таисия Юрьевна
2018,a44aee38,Попов Ермил Зиновьевич,Факультет информационных технологий,3,Обучается,2016,Разработка на Go,4,Изот Алексеевич Федоров
2018,a44aee38,Попов Ермил Зиновьевич,Факультет информационных технологий,3,Обучается,2016,Базы данных,4,Жданов Боян Даниилович
2018,ae328b56,Богданова Прасковья Игоревна,Медицинский факультет,3,Обучается,2016,Биохимия,4,Оксана Анатольевна Назарова
2018,ae328b56,Богданова Прасковья Игоревна,Медицинский факультет,3,Обучается,2016,Анатомия,4,Анжелика Захаровна Молчанова
2018,ae328b56,Богданова Прасковья Игоревна,Медицинский факультет,3,Обучается,2016,Хирургия,5,Некрасов Рубен Арсенович
2018,df22cb4e,Ангелина Петровна Александрова,Факультет информационных технологий,3,Обучается,2016,Разработка на Go,3,Анжелика Захаровна Молчанова
2018,df22cb4e,Ангелина Петровна Александрова,Факультет информационных технологий,3,Обучается,2016,Алгоритмы и структуры данных,2,Богдан Гордеевич Пономарев
2018,df22cb4e,Ангелина Петровна Александрова,Факультет информационных технологий,3,Обучается,2016,Базы данных,3,Андреев Ростислав Адрианович
2018,df22cb4e,Ангелина Петровна Александрова,Факультет информационных технологий,3,Обучается,2016,Машинное обучение,5,Анисимова Марина Владиславовна
2018,df22cb4e,Ангелина Петровна Александрова,Факультет информационных технологий,3,Обучается,2016,Архитектура ЭВМ,4,Полякова Евдокия Аркадьевна
2018,40cda8b5,Аркадий Юльевич Маслов,Экономический факультет,3,Обучается,2016,Финансы,5,Полякова Евдокия Аркадьевна
2018,40cda8b5,Аркадий Юльевич Маслов,Экономический факультет,3,Обучается,2016,Макроэкономика,5,Жданов Боян Даниилович
2018,97c5f60d,Таисия Владимировна Бурова,Медицинский факультет,3,Обучается,2016,Биохимия,4,Козлов Кондратий Артёмович
2018,97c5f60d,Таисия Владимировна Бурова,Медицинский факультет,3,Обучается,2016,Латинский язык,4,Филатова Октябрина Тимофеевна
2018,c677871c,Потапова Глафира Яковлевна,Экономический факультет,3,Обучается,2016,Макроэкономика,4,Илья Юлианович Щербаков
2018,c677871c,Потапова Глафира Яковлевна,Экономический факультет,3,Обучается,2016,Микроэкономика,4,Богдан Гордеевич Пономарев
2018,e4a8defe,Софон Эдгарович Лебедев,Юридический факультет,3,Обучается,2016,Криминалистика,4,Носков Азарий Эдгарович
2018,e4a8defe,Софон Эдгарович Лебедев,Юридический факультет,3,Обучается,2016,Уголовное право,4,Андреев Ростислав Адрианович
2018,e4a8defe,Софон Эдгарович Лебедев,Юридический факультет,3,Обучается,2016,Гражданское право,4,Харлампий Изотович Максимов
2018,4f2971e9,Елизар Андреевич Шашков,Юридический факультет,3,В академе,2016,-,-,-
2018,14c760e0,Кузнецова Нина Павловна,Факультет информационных технологий,3,Обучается,2016,Разработка на Go,5,Веселов Федот Юльевич
2018,14c760e0,Кузнецова Нина Павловна,Факультет информационных технологий,3,Обучается,2016,Архитектура ЭВМ,4,Александра Даниловна Федотова
2018,368af407,Некрасова Евпраксия Геннадьевна,Медицинский факультет,3,Обучается,2016,Биохимия,5,Соболев Давыд Фокич
2018,368af407,Некрасова Евпраксия Геннадьевна,Медицинский факультет,3,Обучается,2016,Фармакология,4,Калашников Авксентий Бориславович
2018,368af407,Некрасова Евпраксия Геннадьевна,Медицинский факультет,3,Обучается,2016,Латинский язык,3,Онуфрий Антонович Агафонов
2018,1922c8e8,Трофим Егорович Герасимов,Факультет информационных технологий,3,В академе,2016,-,-,-
2018,2b0b4ede,Мясникова Нина Петровна,Экономический факультет,3,Обучается,2016,Налоги,4,Прохорова Анжелика Васильевна
2018,2b0b4ede,Мясникова Нина Петровна,Экономический факультет,3,Обучается,2016,Финансы,2,Прасковья Леонидовна Панфилова
2018,2b0b4ede,Мясникова Нина Петровна,Экономический факультет,3,Обучается,2016,Микроэкономика,3,Регина Болеславовна Казакова
2018,fa112519,Фокин Мечислав Давыдович,Медицинский факультет,3,Отчислен,2016,-,-,-
2018,fa75cf33,Владимирова Евгения Максимовна,Медицинский факультет,3,Обучается,2016,Хирургия,3,Изот Алексеевич Федоров
2018,fa75cf33,Владимирова Евгения Максимовна,Медицинский факультет,3,Обучается,2016,Фармакология,4,Глафира Кузьминична Мельникова
2018,a5b9dc1f,Романов Фортунат Фокич,Факультет информационных технологий,3,Обучается,2016,Базы данных,4,Калашников Авксентий Бориславович
2018,a5b9dc1f,Романов Фортунат Фокич,Факультет информационных технологий,3,Обучается,2016,Машинное обучение,3,Ульяна Станиславовна Белякова
2018,28c983b5,Митофан Всеволодович Абрамов,Экономический факультет,3,Обучается,2016,Макроэкономика,5,Татьяна Евгеньевна Фролова
2018,28c983b5,Митофан Всеволодович Абрамов,Экономический факультет,3,Обучается,2016,Финансы,4,Борисова Таисия Юрьевна
2018,a9dd8e5f,Валентина Игоревна Зайцева,Факультет информационных технологий,3,Обучается,2016,Алгоритмы и структуры данных,3,Никифоров Герман Валерьевич
2018,a9dd8e5f,Валентина Игоревна Зайцева,Факультет информационных технологий,3,Обучается,2016,Архитектура ЭВМ,2,Никифоров Герман Валерьевич
2018,a9dd8e5f,Валентина Игоревна Зайцева,Факультет информационных технологий,3,Обучается,2016,Машинное обучение,3,Калашников Авксентий Бориславович
2018,beb20bd0,Носова Таисия Вениаминовна,Факультет информационных технологий,3,Обучается,2016,Машинное обучение,5,Онуфрий Антонович Агафонов
2018,beb20bd0,Носова Таисия Вениаминовна,Факультет информационных технологий,3,Обучается,2016,Базы данных,4,Шашкова Тамара Вадимовна
2018,beb20bd0,Носова Таисия Вениаминовна,Факультет информационных технологий,3,Обучается,2016,Алгоритмы и структуры данных,5,Носков Азарий Эдгарович
2018,878c7473,Максим Фадеевич Галкин,Медицинский факультет,3,Обучается,2016,Фармакология,5,Якуб Юлианович Исаев
2018,878c7473,Максим Фадеевич Галкин,Медицинский факультет,3,Обучается,2016,Латинский язык,3,Некрасов Рубен Арсенович
2018,878c7473,Максим Фадеевич Галкин,Медицинский факультет,3,Обучается,2016,Анатомия,5,Оксана Анатольевна Назарова
2018,df9a9e39,Любовь Петровна Шарова,Юридический факультет,3,Обучается,2016,Криминалистика,3,Филатова Октябрина Тимофеевна
2018,df9a9e39,Любовь Петровна Шарова,Юридический факультет,3,Обучается,2016,Гражданское право,4,Изот Алексеевич Федоров
2018,f022e7f0,Прасковья Руслановна Орлова,Факультет информационных технологий,3,Обучается,2016,Архитектура ЭВМ,5,Филатова Октябрина Тимофеевна
2018,f022e7f0,Прасковья Руслановна Орлова,Факультет информационных технологий,3,Обучается,2016,Базы данных,4,Калашников Авксентий Бориславович
2018,f022e7f0,Прасковья Руслановна Орлова,Факультет информационных технологий,3,Обучается,2016,Разработка на Go,4,Носков Азарий Эдгарович
2018,f022e7f0,Прасковья Руслановна Орлова,Факультет информационных технологий,3,Обучается,2016,Машинное обучение,4,Оксана Анатольевна Назарова
2018,f022e7f0,Прасковья Руслановна Орлова,Факультет информационных технологий,3,Обучается,2016,Алгоритмы и структуры данных,4,Ананий Данилович Исаков
2018,f9f81ddb,Архипов Ермолай Венедиктович,Экономический факультет,3,Обучается,2016,Бухгалтерский учет,5,Прохорова Анжелика Васильевна
2018,f9f81ddb,Архипов Ермолай Венедиктович,Экономический факультет,3,Обучается,2016,Финансы,4,Полина Сергеевна Капустина
2018,f9f81ddb,Архипов Ермолай Венедиктович,Экономический факультет,3,Обучается,2016,Налоги,3,Андреев Ростислав Адрианович
2018,f9f81ddb,Архипов Ермолай Венедиктович,Экономический факультет,3,Обучается,2016,Микроэкономика,3,Никифоров Герман Валерьевич
2018,c7233b6b,Цветкова Людмила Святославовна,Юридический факультет,3,Обучается,2016,Теория государства и права,5,Чернов Виталий Ярославович
2018,c7233b6b,Цветкова Людмила Святославовна,Юридический факультет,3,Обучается,2016,Криминалистика,3,Богдан Гордеевич Пономарев
2018,c7233b6b,Цветкова Людмила Святославовна,Юридический факультет,3,Обучается,2016,Гражданское право,3,Прасковья Леонидовна Панфилова
2018,c6371764,Кириллов Фирс Аксёнович,Экономический факультет,3,Обучается,2016,Микроэкономика,5,Соболев Давыд Фокич
2018,c6371764,Кириллов Фирс Аксёнович,Экономический факультет,3,Обучается,2016,Макроэкономика,5,Анжелика Захаровна Молчанова
2018,c6371764,Кириллов Фирс Аксёнович,Экономический факультет,3,Обучается,2016,Бухгалтерский учет,5,Юрий Изотович Щербаков
2018,c6371764,Кириллов Фирс Аксёнович,Экономический факультет,3,Обучается,2016,Налоги,4,Ия Валентиновна Кулагина
2018,a2b36e55,Лариса Георгиевна Горшкова,Экономический факультет,3,Обучается,2016,Микроэкономика,4,Богдан Гордеевич Пономарев
2018,a2b36e55,Лариса Георгиевна Горшкова,Экономический факультет,3,Обучается,2016,Бухгалтерский учет,2,Онуфрий Антонович Агафонов
2018,a2b36e55,Лариса Георгиевна Горшкова,Экономический факультет,3,Обучается,2016,Налоги,4,Илья Юлианович Щербаков
2018,fb617cf6,Калашников Матвей Игоревич,Факультет информационных технологий,3,Отчислен,2016,-,-,-
2018,1ac15ea0,Игнатова Елизавета Георгиевна,Факультет информационных технологий,3,Обучается,2016,Алгоритмы и структуры данных,4,Козлов Кондратий Артёмович
2018,1ac15ea0,Игнатова Елизавета Георгиевна,Факультет информационных технологий,3,Обучается,2016,Разработка на Go,4,Онуфрий Антонович Агафонов
2018,1ac15ea0,Игнатова Елизавета Георгиевна,Факультет информационных технологий,3,Обучается,2016,Архитектура ЭВМ,4,Носков Азарий Эдгарович
2018,c5691f91,Овчинников Изот Александрович,Медицинский факультет,3,Обучается,2016,Латинский язык,2,Галактион Эдуардович Маслов
2018,c5691f91,Овчинников Изот Александрович,Медицинский факультет,3,Обучается,2016,Хирургия,5,Онуфрий Антонович Агафонов
2018,c5691f91,Овчинников Изот Александрович,Медицинский факультет,3,Обучается,2016,Биохимия,3,Полина Сергеевна Капустина
2018,c5691f91,Овчинников Изот Александрович,Медицинский факультет,3,Обучается,2016,Фармакология,5,Харлампий Изотович Максимов
2018,d880bd51,Потапов Савватий Артемьевич,Юридический факультет,3,Обучается,2016,Уголовное право,4,Некрасов Рубен Арсенович
2018,d880bd51,Потапов Савватий Артемьевич,Юридический факультет,3,Обучается,2016,Криминалистика,4,Изот Алексеевич Федоров
2018,d880bd51,Потапов Савватий Артемьевич,Юридический факультет,3,Обучается,2016,Теория государства и права,5,Ананий Данилович Исаков
2018,d880bd51,Потапов Савватий Артемьевич,Юридический факультет,3,Обучается,2016,Гражданское право,2,Галактион Эдуардович Маслов
2018,21f0ab43,Эраст Викторович Кононов,Факультет информационных технологий,3,Обучается,2016,Разработка на Go,4,Яков Изотович Муравьев
2018,21f0ab43,Эраст Викторович Кононов,Факультет информационных технологий,3,Обучается,2016,Базы данных,5,Прохорова Анжелика Васильевна
2018,21f0ab43,Эраст Викторович Кононов,Факультет информационных технологий,3,Обучается,2016,Архитектура ЭВМ,5,Александра Даниловна Федотова
2018,21f0ab43,Эраст Викторович Кононов,Факультет информационных технологий,3,Обучается,2016,Алгоритмы и структуры данных,3,Некрасов Рубен Арсенович
2018,7ad1a910,Киселев Мина Ефимович,Юридический факультет,3,Обучается,2016,Уголовное право,5,Яков Изотович Муравьев
2018,7ad1a910,Киселев Мина Ефимович,Юридический факультет,3,Обучается,2016,Криминалистика,3,Надежда Николаевна Филатова
2018,9123ef87,Василиса Артемовна Колесникова,Юридический факультет,3,Обучается,2016,Криминалистика,3,Козлов Кондратий Артёмович
2018,9123ef87,Василиса Артемовна Колесникова,Юридический факультет,3,Обучается,2016,Теория государства и права,4,Никифоров Герман Валерьевич
2018,9123ef87,Василиса Артемовна Колесникова,Юридический факультет,3,Обучается,2016,Уголовное право,3,Филатова Октябрина Тимофеевна
2018,9123ef87,Василиса Артемовна Колесникова,Юридический факультет,3,Обучается,2016,Гражданское право,4,Илья Юлианович Щербаков
2018,778f62d3,Зинаида Наумовна Бурова,Медицинский факультет,3,Обучается,2016,Фармакология,4,Изот Алексеевич Федоров
2018,778f62d3,Зинаида Наумовна Бурова,Медицинский факультет,3,Обучается,2016,Анатомия,5,Харлампий Изотович Максимов
2018,778f62d3,Зинаида Наумовна Бурова,Медицинский факультет,3,Обучается,2016,Латинский язык,2,Натан Власович Кириллов
2018,778f62d3,Зинаида Наумовна Бурова,Медицинский факультет,3,Обучается,2016,Биохимия,5,Илья Юлианович Щербаков
2018,778f62d3,Зинаида Наумовна Бурова,Медицинский факультет,3,Обучается,2016,Хирургия,2,Натан Власович Кириллов
2018,138dd3f1,Арсений Гертрудович Марков,Экономический факультет,3,Обучается,2016,Макроэкономика,4,Борисова Таисия Юрьевна
2018,138dd3f1,Арсений Гертрудович Марков,Экономический факультет,3,Обучается,2016,Микроэкономика,3,Носков Азарий Эдгарович
2018,138dd3f1,Арсений Гертрудович Марков,Экономический факультет,3,Обучается,2016,Налоги,5,Прасковья Леонидовна Панфилова
2018,138dd3f1,Арсений Гертрудович Марков,Экономический факультет,3,Обучается,2016,Финансы,4,Полякова Евдокия Аркадьевна
2018,138dd3f1,Арсений Гертрудович Марков,Экономический факультет,3,Обучается,2016,Бухгалтерский учет,4,Федосеев Конон Борисович
2018,d779f655,Богданов Милан Эдгардович,Экономический факультет,3,Обучается,2016,Финансы,4,Федосеев Конон Борисович
2018,d779f655,Богданов Милан Эдгардович,Экономический факультет,3,Обучается,2016,Бухгалтерский учет,5,Филатова Октябрина Тимофеевна
2018,d779f655,Богданов Милан Эдгардович,Экономический факультет,3,Обучается,2016,Микроэкономика,4,Чернов Виталий Ярославович
2018,d779f655,Богданов Милан Эдгардович,Экономический факультет,3,Обучается,2016,Налоги,2,Богдан Гордеевич Пономарев
2018,d5a9e685,Кузнецов Поликарп Гурьевич,Медицинский факультет,3,Обучается,2016,Анатомия,4,Регина Болеславовна Казакова
2018,d5a9e685,Кузнецов Поликарп Гурьевич,Медицинский факультет,3,Обучается,2016,Фармакология,4,Яков Изотович Муравьев
2018,d5a9e685,Кузнецов Поликарп Гурьевич,Медицинский факультет,3,Обучается,2016,Латинский язык,5,Ульяна Станиславовна Белякова
2018,d5a9e685,Кузнецов Поликарп Гурьевич,Медицинский факультет,3,Обучается,2016,Хирургия,5,Соболев Давыд Фокич
2018,88196d87,Баранова Светлана Робертовна,Юридический факультет,2,Обучается,2016,Теория государства и права,2,Козлов Кондратий Артёмович
2018,88196d87,Баранова Светлана Робертовна,Юридический факультет,2,Обучается,2016,Криминалистика,5,Глафира Кузьминична Мельникова
2018,88196d87,Баранова Светлана Робертовна,Юридический факультет,2,Обучается,2016,Уголовное право,4,Яков Изотович Муравьев
2018,88196d87,Баранова Светлана Робертовна,Юридический факультет,2,Обучается,2016,Гражданское право,5,Модест Харлампьевич Кабанов
2018,d5dbf6b2,Фаина Александровна Мухина,Экономический факультет,3,Обучается,2016,Макроэкономика,5,Изот Алексеевич Федоров
2018,d5dbf6b2,Фаина Александровна Мухина,Экономический факультет,3,Обучается,2016,Бухгалтерский учет,4,Федосеев Конон Борисович
2018,3bf590da,Кондратьев Мефодий Артёмович,Факультет информационных технологий,3,Отчислен,2016,-,-,-
2018,a732c330,Рогов Прохор Борисович,Юридический факультет,3,Обучается,2016,Гражданское право,4,Чернов Виталий Ярославович
2018,a732c330,Рогов Прохор Борисович,Юридический факультет,3,Обучается,2016,Уголовное право,4,Ульяна Станиславовна Белякова
2018,a732c330,Рогов Прохор Борисович,Юридический факультет,3,Обучается,2016,Криминалистика,4,Натан Власович Кириллов
2018,a732c330,Рогов Прохор Борисович,Юридический факультет,3,Обучается,2016,Теория государства и права,2,Авксентий Вилорович Киселев
2018,dae182e8,Дорофей Теймуразович Рожков,Медицинский факультет,3,Отчислен,2016,-,-,-
2018,a0a897d0,Мариан Георгиевич Архипов,Юридический факультет,3,Обучается,2016,Гражданское право,5,Чернов Виталий Ярославович
2018,a0a897d0,Мариан Георгиевич Архипов,Юридический факультет,3,Обучается,2016,Криминалистика,5,Ананий Данилович Исаков
2018,a0a897d0,Мариан Георгиевич Архипов,Юридический факультет,3,Обучается,2016,Теория государства и права,3,Филатова Октябрина Тимофеевна
2018,a0a897d0,Мариан Георгиевич Архипов,Юридический факультет,3,Обучается,2016,Уголовное право,4,Прасковья Леонидовна Панфилова
2018,624e252d,тов. Голубев Филарет Венедиктович,Медицинский факультет,3,Обучается,2016,Биохимия,5,Александра Даниловна Федотова
2018,624e252d,тов. Голубев Филарет Венедиктович,Медицинский факультет,3,Обучается,2016,Фармакология,3,Анжелика Захаровна Молчанова
2018,624e252d,тов. Голубев Филарет Венедиктович,Медицинский факультет,3,Обучается,2016,Хирургия,5,Василиса Сергеевна Сергеева
2018,624e252d,тов. Голубев Филарет Венедиктович,Медицинский факультет,3,Обучается,2016,Анатомия,3,Козлов Кондратий Артёмович
2018,624e252d,тов. Голубев Филарет Венедиктович,Медицинский факультет,3,Обучается,2016,Латинский язык,3,Чернов Виталий Ярославович
2018,e82b0d34,Мамонтова Агата Валентиновна,Юридический факультет,3,Обучается,2016,Уголовное право,4,Филатова Октябрина Тимофеевна
2018,e82b0d34,Мамонтова Агата Валентиновна,Юридический факультет,3,Обучается,2016,Криминалистика,3,Жданов Боян Даниилович
2018,e82b0d34,Мамонтова Агата Валентиновна,Юридический факультет,3,Обучается,2016,Гражданское право,4,Ульяна Станиславовна Белякова
2018,a325a9fc,Корнилов Клавдий Валерьевич,Медицинский факультет,3,Обучается,2016,Латинский язык,3,Носков Азарий Эдгарович
2018,a325a9fc,Корнилов Клавдий Валерьевич,Медицинский факультет,3,Обучается,2016,Фармакология,3,Прасковья Леонидовна Панфилова
2018,a325a9fc,Корнилов Клавдий Валерьевич,Медицинский факультет,3,Обучается,2016,Биохимия,5,Анисимова Марина Владиславовна
2018,a325a9fc,Корнилов Клавдий Валерьевич,Медицинский факультет,3,Обучается,2016,Хирургия,4,Авксентий Вилорович Киселев
2018,a325a9fc,Корнилов Клавдий Валерьевич,Медицинский факультет,3,Обучается,2016,Анатомия,4,Некрасов Рубен Арсенович
2018,b9221f2d,Никонов Твердислав Ерофеевич,Экономический факультет,3,Обучается,2016,Финансы,5,Носков Азарий Эдгарович
2018,b9221f2d,Никонов Твердислав Ерофеевич,Экономический факультет,3,Обучается,2016,Микроэкономика,3,Ульяна Станиславовна Белякова
2018,66d2a441,Михеева Виктория Валериевна,Медицинский факультет,3,Обучается,2016,Латинский язык,4,Филатова Октябрина Тимофеевна
2018,66d2a441,Михеева Виктория Валериевна,Медицинский факультет,3,Обучается,2016,Биохимия,5,Носков Азарий Эдгарович
2018,66d2a441,Михеева Виктория Валериевна,Медицинский факультет,3,Обучается,2016,Анатомия,5,Александра Даниловна Федотова
2018,f0c075ec,Милица Ильинична Гусева,Факультет информационных технологий,3,Обучается,2016,Разработка на Go,5,Татьяна Евгеньевна Фролова
2018,f0c075ec,Милица Ильинична Гусева,Факультет информационных технологий,3,Обучается,2016,Архитектура ЭВМ,3,Ананий Данилович Исаков
2018,f0c075ec,Милица Ильинична Гусева,Факультет информационных технологий,3,Обучается,2016,Базы данных,5,Юрий Изотович Щербаков
2018,9408adb1,Лукия Николаевна Белоусова,Юридический факультет,3,Обучается,2016,Гражданское право,3,Соболев Давыд Фокич
2018,9408adb1,Лукия Николаевна Белоусова,Юридический факультет,3,Обучается,2016,Криминалистика,5,Прасковья Леонидовна Панфилова
2018,9408adb1,Лукия Николаевна Белоусова,Юридический факультет,3,Обучается,2016,Уголовное право,2,Александра Даниловна Федотова
2018,3a3abc1c,Ираида Аркадьевна Крюкова,Медицинский факультет,3,В академе,2016,-,-,-
2018,dd5c921a,Галина Эльдаровна Шилова,Юридический факультет,3,Обучается,2016,Гражданское право,4,Илья Юлианович Щербаков
2018,dd5c921a,Галина Эльдаровна Шилова,Юридический факультет,3,Обучается,2016,Теория государства и права,5,Ия Валентиновна Кулагина
2018,dd5c921a,Галина Эльдаровна Шилова,Юридический факультет,3,Обучается,2016,Уголовное право,5,Богдан Гордеевич Пономарев
2018,dd5c921a,Галина Эльдаровна Шилова,Юридический факультет,3,Обучается,2016,Криминалистика,2,Глафира Кузьминична Мельникова
2018,214c7780,Аникей Харитонович Брагин,Медицинский факультет,2,В академе,2016,-,-,-
2018,88fa8319,Ширяев Никандр Артурович,Юридический факультет,3,Обучается,2016,Криминалистика,4,Татьяна Евгеньевна Фролова
2018,88fa8319,Ширяев Никандр Артурович,Юридический факультет,3,Обучается,2016,Гражданское право,5,Полякова Евдокия Аркадьевна
2018,d5990a13,Григорьев Ираклий Фокич,Медицинский факультет,3,Обучается,2016,Латинский язык,3,Калашников Авксентий Бориславович
2018,d5990a13,Григорьев Ираклий Фокич,Медицинский факультет,3,Обучается,2016,Анатомия,5,Калашников Авксентий Бориславович
2018,99195444,Лукьян Венедиктович Киселев,Медицинский факультет,3,Обучается,2016,Анатомия,4,Полякова Евдокия Аркадьевна
2018,99195444,Лукьян Венедиктович Киселев,Медицинский факультет,3,Обучается,2016,Биохимия,4,Александра Даниловна Федотова
2018,99195444,Лукьян Венедиктович Киселев,Медицинский факультет,3,Обучается,2016,Латинский язык,5,Анжелика Захаровна Молчанова
2018,99195444,Лукьян Венедиктович Киселев,Медицинский факультет,3,Обучается,2016,Хирургия,2,Анжелика Захаровна Молчанова
2018,99195444,Лукьян Венедиктович Киселев,Медицинский факультет,3,Обучается,2016,Фармакология,5,Прохорова Анжелика Васильевна
2018,b6cfcafa,Акулина Макаровна Максимова,Медицинский факультет,3,Обучается,2016,Латинский язык,5,Юрий Изотович Щербаков
2018,b6cfcafa,Акулина Макаровна Максимова,Медицинский факультет,3,Обучается,2016,Биохимия,2,Авксентий Вилорович Киселев
2018,7c42cb7e,Мясникова Наталья Тимуровна,Юридический факультет,3,Обучается,2016,Криминалистика,4,Василиса Сергеевна Сергеева
2018,7c42cb7e,Мясникова Наталья Тимуровна,Юридический факультет,3,Обучается,2016,Теория государства и права,4,Галактион Эдуардович Маслов
2018,2407772b,Пелагея Захаровна Ларионова,Юридический факультет,3,Обучается,2016,Криминалистика,4,Носков Азарий Эдгарович
2018,2407772b,Пелагея Захаровна Ларионова,Юридический факультет,3,Обучается,2016,Гражданское право,5,Шашкова Тамара Вадимовна
2018,2407772b,Пелагея Захаровна Ларионова,Юридический факультет,3,Обучается,2016,Теория государства и права,5,Прохорова Анжелика Васильевна
2018,b028d9b5,Сила Арсеньевич Рыбаков,Факультет информационных технологий,3,Обучается,2016,Базы данных,3,Харлампий Изотович Максимов
2018,b028d9b5,Сила Арсеньевич Рыбаков,Факультет информационных технологий,3,Обучается,2016,Архитектура ЭВМ,3,Надежда Николаевна Филатова
2018,0a7088da,Ратибор Харлампович Филатов,Юридический факультет,3,Обучается,2016,Теория государства и права,4,Якуб Юлианович Исаев
2018,0a7088da,Ратибор Харлампович Филатов,Юридический факультет,3,Обучается,2016,Гражданское право,5,Надежда Николаевна Филатова
2018,0a7088da,Ратибор Харлампович Филатов,Юридический факультет,3,Обучается,2016,Уголовное право,4,Галактион Эдуардович Маслов
2018,0a7088da,Ратибор Харлампович Филатов,Юридический факультет,3,Обучается,2016,Криминалистика,2,Богдан Гордеевич Пономарев
2018,1ac74deb,Герасимов Потап Абрамович,Экономический факультет,3,Обучается,2016,Финансы,4,Ульяна Станиславовна Белякова
2018,1ac74deb,Герасимов Потап Абрамович,Экономический факультет,3,Обучается,2016,Налоги,4,Ульяна Станиславовна Белякова
